placeid,night,morning,noon,evening
646845,6,10,9,4
167593,6,8,6,7
638388,7,6,14,12
902135,6,7,10,10
1216708,4,8,4,11
5888231,2,6,5,4
130535,4,0,5,2
363028,1,3,4,4
691323,2,1,6,1
1064485,1,1,6,6
52668,5,2,7,6
1037382,2,5,6,1
127190,0,4,5,6
66193,6,3,3,3
1083707,2,2,5,3
114995,3,2,6,7
60185,1,3,2,4
1099703,2,2,0,14
3445726,2,1,2,12
6181849,3,1,0,8
842324,1,2,2,4
1409317,1,4,3,4
5574764,0,3,4,7
5842409,1,1,4,3
745140,4,1,5,5
678614,2,13,11,4
897809,3,0,5,7
540046,2,1,4,5
66206,0,4,4,4
3944737,0,7,1,14
3211821,0,8,1,5
6517209,1,5,3,4
606307,3,3,8,14
774970,3,1,4,5
973746,0,4,12,7
816346,2,2,7,6
6157812,0,6,8,7
66197,11,3,3,5
5421890,0,7,2,16
367920,2,12,12,7
1392864,2,0,4,8
1571441,1,3,3,5
61010,1,5,8,6
56538,6,15,12,19
882923,1,4,3,3
5400525,0,3,2,6
127302,0,8,8,9
1338362,6,6,9,13
4214785,3,1,3,3
137920,1,6,2,13
5092166,1,1,2,5
647792,1,2,3,5
889555,1,1,7,5
1478590,2,10,10,8
6744551,1,112,28,31
7324732,0,37,2,27
6271602,1,45,16,44
6777541,4,35,5,45
6805871,4,11,8,53
7037546,0,26,7,33
6740881,53,22,6,59
219105,1,16,4,5
311315,0,5,4,6
6930462,0,4,8,2
6377089,2,4,4,5
163500,2,4,1,4
1223074,2,2,2,16
5118701,4,14,8,8
7375684,0,0,4,5
6632699,1,1,7,1
168564,2,15,17,25
1317680,0,1,4,4
173392,0,10,7,5
6351802,2,3,6,11
514595,1,11,12,13
1405974,0,11,10,6
130266,1,17,29,22
958633,1,5,3,3
784452,0,3,1,10
975068,2,4,2,3
975040,1,6,1,5
828513,0,1,21,18
774792,0,5,6,7
877747,0,2,4,8
127254,1,6,6,6
1103786,1,3,5,0
1149060,4,2,6,16
1405586,1,0,4,9
576596,4,12,27,26
1415145,2,5,2,9
551023,0,6,10,8
130844,4,13,18,9
1199900,3,3,4,6
66710,3,2,1,8
691333,2,1,3,6
895742,3,7,2,5
720667,3,4,3,13
728125,2,2,5,9
157285,2,3,3,6
1118731,0,5,9,6
288025,3,7,0,3
3404616,5,3,1,6
2970017,0,8,9,9
55356,3,3,9,15
381870,1,3,2,5
831542,2,3,4,8
307229,3,7,5,14
692475,1,5,9,23
6417480,1,2,3,4
1095044,2,2,5,9
6856186,0,1,7,5
6440138,0,4,4,2
1404914,0,2,4,11
6723472,2,1,4,4
4388977,1,4,2,3
6978984,1,9,2,0
6821258,5,1,7,9
7112176,2,4,6,3
917598,2,5,7,2
1470995,1,17,12,1
1483655,1,3,3,5
6407690,0,1,3,6
6812635,0,13,3,1
7146267,9,3,8,12
7329278,2,1,7,4
6985655,1,2,4,3
6743185,1,3,6,3
6733630,2,4,6,8
1189548,1,1,6,1
6932585,1,4,8,5
6954371,1,1,2,1
6845126,1,6,7,4
6658258,0,2,6,3
6806830,3,1,7,9
3493726,3,1,3,5
1554626,10,2,2,14
6360387,0,8,3,5
1549961,0,9,8,5
6883425,2,1,10,4
327504,4,8,9,17
6668460,1,2,10,2
6852038,1,3,5,1
6779628,0,3,6,3
6797415,0,1,3,2
223260,5,6,5,9
4670577,3,27,21,7
1066506,1,9,5,5
1557911,0,2,1,5
1322048,2,20,25,10
4623944,1,3,4,2
1466928,1,3,6,2
1288605,0,6,3,3
1362528,1,4,3,3
192718,1,4,6,3
6559618,0,97,2,10
65304,3,4,2,14
975279,1,1,4,4
1703170,2,3,4,4
1381092,0,0,6,1
547147,1,8,2,6
545404,1,3,14,22
508874,0,1,11,4
558620,0,0,6,3
5989879,1,4,5,0
6259193,1,8,13,5
1196504,2,3,3,3
4615278,1,7,6,9
6612016,1,3,5,1
6596966,1,3,4,2
6594401,1,3,5,5
6611990,1,7,12,4
6616994,1,4,5,2
6611945,1,6,9,5
6598868,3,1,9,7
6352654,2,3,4,4
6559891,0,2,3,9
6551585,1,4,4,1
2569339,3,11,9,6
6462687,1,3,6,6
6462661,1,2,8,7
6462716,1,3,4,3
6555494,3,7,10,13
451560,0,4,2,9
5535053,2,2,10,5
6462882,4,1,5,3
504790,0,2,3,9
6544660,1,3,3,3
4777451,1,4,2,3
323350,4,18,9,30
1268674,6,0,2,6
1298693,1,3,1,6
237111,10,2,4,9
1276884,1,1,2,5
2556623,0,2,6,2
722332,0,1,4,8
1396654,1,1,3,8
1254444,3,3,2,9
1316259,24,16,41,126
1248863,0,3,5,2
546514,2,0,4,11
1293344,0,3,12,2
1220526,2,2,6,0
1411674,0,7,5,6
2788658,57,11,74,138
322420,0,4,8,1
1373176,1,2,11,7
5687583,0,0,3,7
377484,1,0,2,4
1400413,0,2,9,6
1444440,2,2,6,8
995493,0,2,3,2
169068,2,3,3,6
697854,9,23,19,18
584763,9,79,42,38
159016,0,10,8,2
223102,1,1,1,14
296109,5,5,5,2
1312094,1,5,4,11
160049,3,7,18,17
6135629,0,2,3,4
1528091,1,6,12,10
6413319,0,1,3,4
5915495,6,1,1,2
173675,4,7,8,12
609621,0,1,4,3
605222,0,2,2,6
148528,0,7,4,1
68343,0,3,6,6
1739022,0,5,4,7
408531,1,3,3,1
1185216,1,3,2,8
806880,1,2,3,6
450734,0,1,2,6
6133656,1,6,1,7
5945030,0,4,4,8
3507491,0,1,3,9
727210,1,90,130,9
1036715,1,5,6,12
553454,1,7,12,14
6437920,5,1,1,11
882951,1,3,4,4
437615,3,10,24,8
614183,2,9,10,22
1499950,3,4,2,5
378524,2,6,4,11
1554951,1,4,2,2
6479031,1,2,2,6
97927,0,16,4,18
1104518,1,9,5,15
610541,1,11,2,11
912385,1,10,3,12
3836293,0,7,2,7
6103036,1,5,3,1
6117029,0,5,5,6
3869924,0,5,1,4
79578,2,4,2,8
1321781,2,6,5,5
4682955,2,10,6,8
1444871,1,4,4,4
1998239,3,2,5,4
2204258,1,5,2,5
1758863,2,3,3,8
674025,0,5,5,10
1079047,1,3,6,5
3525105,6,5,10,4
323361,7,22,9,34
3296510,1,1,1,7
5027358,1,3,6,5
6353483,4,0,8,5
1598132,1,0,0,1
3712422,4,2,10,4
117857,0,1,7,5
876889,0,2,3,4
4253280,1,1,4,3
6437474,2,2,4,3
1290978,0,3,1,4
1446880,0,1,3,9
1960650,0,4,2,5
2248947,1,3,3,3
145324,1,4,7,10
654031,1,2,1,7
707606,1,0,3,9
1142290,1,0,3,6
156062,1,3,4,9
2182269,1,2,4,8
4196922,1,3,3,3
1057751,0,2,5,3
1546306,0,1,7,4
358466,0,0,5,4
571020,4,0,7,8
358054,2,0,5,7
5615712,6,3,8,42
418094,1,25,42,23
720453,1,7,10,3
1559782,1,16,7,5
379254,1,9,6,16
558449,1,4,13,7
1299386,1,4,6,5
6381019,0,1,3,6
84476,0,2,15,9
1213034,1,3,7,3
5118851,3,14,13,5
6373807,2,2,10,3
6377982,2,2,5,2
875930,1,1,6,1
654022,1,3,10,9
4099227,1,1,3,6
679044,0,2,6,13
3223231,0,2,7,9
2948578,1,0,6,7
1371709,1,4,2,3
573423,3,6,9,14
720026,0,6,10,7
1540499,1,2,4,10
5074498,1,4,1,5
574298,3,4,10,8
193863,0,0,5,8
1209095,2,2,5,13
345538,2,3,4,9
198809,1,8,7,4
792174,1,4,2,10
4696255,1,2,2,9
795796,0,3,2,4
1556010,0,2,5,3
2242702,2,3,1,4
910630,1,57,34,9
3897811,1,3,6,7
799042,1,0,3,4
6141485,1,1,2,6
576600,0,2,4,3
6358187,1,1,1,4
882599,2,2,6,5
3377731,0,2,6,4
5365672,1,0,4,5
5332652,0,1,3,7
393178,3,5,7,9
1566516,2,3,3,2
1310591,4,6,3,9
1325444,3,5,16,18
1416045,1,4,2,2
1478698,2,7,7,1
6360637,2,12,12,14
6360396,0,7,1,1
1405174,2,11,7,5
1432359,2,34,2,7
6403432,2,3,6,3
1762951,2,4,3,22
692986,5,5,9,7
1439473,1,4,3,5
349365,1,4,2,7
631637,1,4,5,9
931574,0,3,4,7
845612,3,3,5,22
763467,2,5,3,14
408760,1,1,3,3
373184,1,5,2,2
1234555,1,0,4,7
1234554,1,1,3,4
1083223,1,3,4,3
631165,1,2,2,3
1375593,3,1,2,6
958525,1,0,3,6
1434698,1,10,1,10
1259027,2,15,6,32
1528648,1,1,1,5
763382,2,5,5,14
435733,1,5,3,9
790910,1,12,4,22
3870046,1,8,1,2
4339105,0,6,5,7
610437,1,7,3,12
3345646,2,2,4,8
145590,1,7,8,21
364119,1,4,3,10
904088,0,4,3,5
3285346,0,6,7,8
1597258,0,5,3,11
4337872,11,1,6,25
4879667,2,3,8,9
1828238,2,4,6,22
300849,3,3,3,9
3027468,0,1,0,5
1127142,0,1,3,6
3784099,0,1,3,6
6367897,0,3,5,5
797434,0,1,5,5
4593451,33,109,37,112
3642464,2,13,9,31
312172,0,11,4,14
1089772,8,18,33,46
756336,1,4,2,7
5336390,1,0,2,6
329433,3,69,10,16
5880808,0,2,3,4
5286835,2,4,4,10
889763,5,6,22,18
172952,1,6,10,4
419992,1,7,5,10
1124743,0,1,1,8
6352904,1,1,7,1
1602125,1,5,3,3
3306552,0,5,2,4
4350458,1,2,3,6
402301,2,20,14,13
3691320,2,8,4,4
3817072,2,2,4,5
3549934,1,2,2,5
1399773,0,4,3,4
3396241,1,1,6,6
3167636,1,4,4,7
3497091,2,2,4,5
2627169,0,3,5,6
3893367,0,1,4,8
3703798,0,5,6,10
481401,1,3,5,7
3216830,0,7,4,10
2714074,3,1,5,6
1122884,3,7,7,12
2759988,2,2,5,10
1107833,2,6,8,11
5262501,6,5,10,3
783025,0,5,7,10
904004,1,6,6,8
5775774,0,5,3,5
882149,1,14,6,7
2750252,1,6,7,6
3834676,1,1,1,5
1357219,1,9,9,7
2043546,1,10,3,7
6347113,1,8,4,7
1305320,0,1,6,10
1144754,1,2,7,5
707976,1,0,6,2
6352641,2,1,4,4
872258,0,1,3,18
1323505,5,5,6,8
1586564,2,3,5,2
1471531,0,3,7,3
5203896,4,1,17,9
2877676,0,4,4,3
6110262,1,2,17,7
1367305,0,5,3,5
1523159,1,2,3,8
461779,5,7,4,17
291324,1,6,1,6
1400209,1,2,4,3
666159,3,10,7,13
1137913,1,10,18,11
298370,4,10,4,24
3383013,1,5,13,3
323418,1,4,1,13
959579,0,3,4,7
323412,1,5,6,13
1389684,1,6,4,6
3817198,2,2,9,4
1482588,1,1,7,7
1400013,1,4,2,3
1175476,1,0,3,7
1143753,2,2,1,5
2996408,0,5,1,10
796785,2,12,4,10
1448114,1,5,4,2
1039530,1,6,2,6
594208,1,4,1,6
594246,2,2,1,6
1168508,0,5,5,5
594225,3,3,0,6
130614,9,25,61,62
6302953,48,10,58,90
393119,3,6,5,13
2476368,0,1,5,11
870393,3,4,8,3
796141,2,4,11,2
3297597,0,4,4,6
735452,1,6,12,4
4318637,1,3,5,3
532163,4,5,7,13
3949159,0,3,5,4
1140622,4,5,5,4
1410024,1,3,8,3
3817534,5,6,14,4
6153822,1,3,2,2
1147622,1,2,3,8
6162523,1,1,7,7
6133943,0,0,4,4
227370,1,4,5,1
81704,1,6,14,9
5417810,0,3,3,3
337656,1,6,4,5
1675408,1,5,5,7
2535660,2,2,5,7
4609513,4,4,8,7
2033913,2,5,13,8
5118641,2,19,14,2
4692737,1,1,4,1
4242382,2,8,7,4
1211160,0,4,5,4
1159540,3,4,13,6
4917007,3,7,11,14
3884144,0,7,11,7
1036868,1,10,3,4
1707070,0,10,4,5
1597146,1,3,3,3
5160873,2,5,1,4
929344,1,2,1,41
397790,3,6,3,2
622446,3,5,1,8
472025,5,3,5,10
1478792,1,1,1,7
543444,5,2,2,7
259220,2,3,2,8
3417498,10,2,0,0
446276,0,2,3,5
754060,2,2,4,9
479874,2,5,3,6
1557624,1,1,4,3
1463594,3,1,1,3
1535000,0,4,0,6
3380808,0,5,4,2
3713404,0,6,1,7
531327,1,6,5,8
1536817,2,5,10,11
4817854,1,2,3,3
1327568,0,2,2,6
984030,1,3,4,5
1084022,2,2,4,2
1412351,0,3,2,4
1222919,1,7,1,1
446633,1,4,4,2
2772169,9,18,7,12
820147,1,1,3,1
2904788,2,5,2,5
5154584,1,3,5,17
1336333,2,1,5,8
2342934,1,3,2,2
191297,6,2,2,12
647468,1,0,5,3
822863,2,5,11,8
4266161,0,5,2,3
127263,3,11,18,17
1206872,4,7,17,10
1444847,0,4,4,17
1586319,0,5,2,5
1947025,1,7,1,8
402202,1,7,5,10
782981,1,8,7,7
871843,0,4,5,14
1034026,2,4,5,6
835181,2,4,14,4
359706,1,4,6,5
3503325,5,30,12,11
5289683,0,4,2,4
1541045,0,1,5,4
193372,0,2,4,4
3437842,0,2,5,4
1410192,1,4,9,5
2969169,0,5,8,2
2969155,0,9,8,6
1586303,1,2,6,2
1566746,1,1,3,6
344072,1,8,5,9
568757,1,2,3,5
1354487,0,1,4,8
1354506,0,1,3,6
300667,1,7,2,5
278710,1,8,3,9
1482467,1,3,6,2
1268341,2,3,3,4
808168,0,4,4,3
1437191,0,2,5,4
5200812,1,1,8,4
782045,1,5,3,3
2180799,1,0,2,3
162043,3,3,4,3
550422,1,3,5,2
162087,3,2,5,3
768313,1,1,4,4
136334,1,3,5,3
446093,0,2,1,6
615105,0,2,3,10
721545,1,3,4,4
1362913,0,1,7,6
1385187,2,3,8,19
4905653,2,1,4,2
2535275,0,2,5,1
2535625,0,4,10,1
2361632,4,5,5,7
904064,0,8,9,5
973236,2,9,4,8
967598,0,1,3,9
1178309,1,1,2,5
1585084,1,1,0,2
1285658,1,6,5,14
2341122,1,0,0,7
178488,3,7,6,15
1671514,1,3,2,8
97348,1,3,13,8
1412043,1,4,4,7
1569798,1,8,5,2
2842456,2,4,6,7
2024291,1,71,44,15
933667,1,9,7,6
791457,1,1,7,7
4242374,2,5,3,7
1192165,2,3,5,6
402465,0,3,2,7
1966017,3,4,4,8
620408,1,2,1,6
678802,2,9,9,13
666101,1,6,12,14
665927,0,3,8,3
829519,0,3,3,4
158798,5,5,23,23
3188951,2,3,2,12
620394,2,2,3,8
4196436,2,4,1,2
1326895,2,4,2,7
1482506,1,1,5,7
622532,2,8,9,12
3283612,1,1,3,3
1266124,0,4,4,9
1299374,1,2,4,3
791575,1,2,3,14
414646,1,2,3,6
452609,0,15,18,11
3629150,1,6,2,0
1523050,0,2,3,6
734979,3,3,8,2
402264,1,4,2,5
456291,0,7,1,5
1439228,2,7,8,5
581135,4,3,14,5
204570,3,31,14,36
224284,1,25,14,33
666163,1,12,11,31
425358,2,4,3,18
2075477,3,16,12,10
1441989,0,13,10,11
494832,10,2,17,13
681157,2,4,11,7
1880435,1,6,8,5
1077028,4,5,9,7
1477501,2,4,12,16
308798,3,4,15,8
1037657,1,2,6,7
1071015,1,1,4,4
988951,3,9,7,4
438129,1,13,4,17
542187,1,5,3,7
575902,3,12,7,14
1562078,1,4,5,2
54073,0,5,5,7
397945,3,3,4,8
1428799,1,3,8,3
495394,0,3,1,6
910621,0,2,7,2
4551884,6,5,2,12
499632,0,2,3,8
1518138,2,4,2,3
4792434,0,5,9,8
1108448,3,8,22,19
581280,0,5,6,12
559092,0,3,3,5
1584887,0,9,4,4
973826,0,2,2,5
1103503,1,6,3,11
895126,0,4,3,4
198700,2,5,9,5
52465,2,1,4,8
1274048,1,0,4,3
619463,1,0,2,9
1060054,0,0,2,13
1212528,1,0,2,14
687292,2,2,3,7
735197,3,6,6,4
1109247,3,3,3,4
412561,1,1,7,7
1113481,2,2,4,2
3437347,0,1,15,2
4529924,0,1,18,2
48445,0,5,3,4
69111,0,3,24,3
1682812,0,1,9,1
5141714,0,1,41,5
1843594,0,3,3,4
3503089,0,1,3,1
927948,4,4,4,4
6337442,1,1,3,8
1013562,1,3,7,4
797124,2,0,3,4
401669,0,1,3,5
152037,2,1,4,6
6383350,30,1,0,7
7141080,2,2,4,8
6902496,0,12,14,5
6911603,0,3,5,7
7166737,0,0,8,2
1087863,2,6,1,5
1439121,1,1,3,7
6592223,2,1,0,4
6756096,4,1,9,3
409681,18,10,6,50
1263576,0,5,3,4
1468168,0,3,4,3
1208661,0,3,2,3
1576000,4,6,3,1
829595,0,5,6,18
973937,1,10,3,8
1585202,1,5,2,2
1532929,1,6,3,5
1325002,1,7,5,1
1510290,4,1,9,8
358373,1,2,0,23
1390238,0,5,8,2
407888,4,17,16,28
619715,3,11,6,24
5981830,3,11,1,10
4311124,0,6,2,3
4242967,0,17,3,8
1427784,0,9,3,1
212304,2,6,15,11
567838,7,5,2,0
229456,0,5,10,7
567812,8,10,5,4
567831,6,6,2,1
1019865,0,3,2,5
6791913,1,5,10,13
401661,1,2,6,64
957901,0,8,4,12
136620,1,7,6,1
681606,0,0,4,4
620180,0,15,5,3
823083,0,11,1,0
822997,0,11,1,1
1220433,0,9,2,2
1362760,10,195,83,32
1185572,0,7,1,4
1585496,0,1,92,3
66203,1,2,1,5
647615,1,10,6,9
247086,0,1,4,4
883008,0,3,2,5
1552173,1,2,0,7
6547189,1,5,0,4
707635,0,0,3,8
6514855,1,0,3,6
2749347,0,2,2,7
4330312,1,1,11,11
374373,3,1,12,5
7076646,2,2,4,6
4426369,0,5,6,13
1409027,5,5,8,17
2297288,0,1,6,7
2352083,1,3,3,2
407068,1,1,3,6
6596153,0,12,3,1
7077526,0,1,2,8
4399663,1,2,5,6
5679805,1,1,3,7
883051,3,5,5,7
1968543,1,2,1,7
743261,1,3,7,2
534028,9,1,10,36
6879049,3,1,0,12
723517,1,2,6,10
3949775,0,9,2,8
466907,2,10,10,13
6423021,1,3,5,3
1292859,0,2,1,4
727562,4,4,3,3
53679,1,2,4,3
1396432,1,2,9,6
45251,1,0,4,6
130599,1,2,5,5
6173488,1,2,7,3
776828,0,6,10,9
7011688,0,3,12,5
934178,4,3,3,6
5848848,0,3,3,6
923167,1,1,2,7
1118228,1,1,1,7
6583923,1,10,6,4
2480236,0,6,2,6
3216840,3,8,3,2
652130,3,3,6,4
1026180,1,5,6,5
5475621,1,5,3,8
1217079,0,4,6,7
285159,1,2,2,5
1499380,1,4,2,3
1895289,3,3,1,17
3700458,2,1,4,3
742334,2,1,3,3
1026456,0,10,2,1
213140,1,5,2,2
571836,0,1,8,7
45035,1,213,109,28
1210230,3,4,5,11
5465882,0,0,10,2
6397983,0,5,9,3
406287,0,2,15,5
687574,0,0,2,3
420761,4,2,8,16
73674,2,1,1,7
614540,0,0,11,14
4728296,1,5,5,2
4916647,0,0,4,11
4821436,23,4,23,50
2896380,2,0,1,3
440093,0,0,0,11
1516297,1,53,73,20
6379341,0,19,15,3
1597336,0,8,6,2
2400683,0,10,42,7
4583581,0,2,9,2
48590,4,35,16,25
4736367,0,3,6,5
301192,5,1,6,5
312910,7,1,4,5
945841,4,1,1,2
3726995,0,1,1,8
4588973,0,4,3,4
1306255,1,6,7,4
845968,1,3,3,12
2178717,0,3,5,4
164628,1,5,2,10
831999,0,1,3,11
5755774,3,2,2,8
784650,0,1,2,7
1516702,0,6,1,6
1593624,3,6,3,2
5395786,0,4,4,3
4084003,1,5,5,3
1437613,1,0,3,5
66877,2,1,0,10
751767,2,3,9,3
1373159,1,1,3,6
47187,0,6,3,4
616198,8,10,7,22
128780,0,7,2,3
311028,1,2,2,6
6713387,2,1,2,5
6236999,0,0,0,10
366894,9,2,3,26
6471305,5,1,0,12
6505894,17,3,10,52
2671637,2,0,2,4
1385472,3,1,5,11
6815482,3,1,2,3
1083696,1,0,4,6
295346,1,5,5,3
1292997,3,14,13,7
896051,0,10,0,6
1473418,0,4,3,5
3835859,0,3,1,7
1430938,0,10,6,6
661226,1,1,2,8
946252,1,0,3,6
284245,0,0,2,8
3503203,2,2,4,6
1394669,2,6,3,4
430576,4,2,2,5
1429815,48,6,5,57
686631,2,3,2,4
1083847,4,2,3,11
1273859,1,3,3,20
66194,3,2,3,2
1272938,1,0,4,12
45045,8,2,9,5
191113,3,0,3,11
545690,0,4,4,20
933253,1,0,6,2
72578,4,1,1,5
171391,8,0,0,5
177427,2,0,2,6
179494,9,0,0,14
536025,0,0,1,7
91726,2,0,0,6
347040,8,0,0,5
170786,7,0,0,5
869419,2,0,3,6
1397451,4,1,3,3
459981,2,8,4,9
895686,3,6,4,8
594264,2,2,1,5
407580,2,3,3,2
6698759,2,7,9,5
1052514,4,3,3,6
752330,1,2,7,16
606411,1,4,2,4
614054,0,4,3,2
889787,1,6,4,3
615498,1,5,2,9
595117,2,5,2,3
505953,1,4,4,4
505923,1,2,4,11
542812,3,3,4,9
609149,1,3,3,3
1193467,3,5,2,8
436665,0,3,2,4
1492874,0,4,4,5
522953,4,6,5,15
601357,2,10,13,3
6351773,1,3,3,3
1565382,0,5,4,2
3882636,3,5,6,6
270183,6,5,5,8
4991610,2,14,5,6
6773102,4,3,2,41
3339895,1,8,4,5
757997,4,5,3,6
2422991,1,2,2,6
6425332,0,3,3,7
4503978,1,1,20,19
6130444,1,4,3,10
393148,1,6,8,5
1449130,0,8,5,7
6419938,1,1,3,5
3281248,2,2,8,7
5075419,0,4,2,4
284996,4,2,11,16
467125,4,2,3,8
839437,0,6,3,3
1084102,1,6,1,13
2948434,1,3,1,6
6451797,1,2,2,3
670842,2,2,1,5
687359,0,2,2,12
6428206,0,4,1,4
591214,4,5,2,8
6175727,0,3,3,7
620204,0,7,1,4
145316,0,7,2,10
872723,2,3,3,4
1130222,0,1,2,3
6407003,2,3,1,3
6350141,2,0,1,5
145971,1,1,2,4
590402,5,4,1,13
753300,1,2,4,5
536823,1,3,3,9
907239,1,2,3,4
673006,0,7,3,7
1326975,1,4,2,3
435727,2,10,8,14
886614,4,1,0,4
97881,0,7,4,12
5802995,0,4,0,7
2426223,0,0,0,7
1481595,2,1,2,4
660793,1,3,3,6
1564905,0,5,2,4
679548,0,3,2,5
1009848,1,3,3,2
2910805,2,0,3,4
751249,3,2,4,5
6472361,0,2,1,8
1230093,1,3,3,6
5429646,1,0,0,17
3096183,3,2,8,8
1338745,3,1,2,6
119136,4,2,1,10
506064,2,4,3,17
1227043,1,4,4,2
4022334,1,2,4,11
6234700,1,4,5,4
499457,5,2,2,12
951852,5,6,2,6
134284,2,16,17,4
702859,3,6,6,9
2272261,0,1,2,7
1453160,1,1,2,7
1455444,0,3,7,6
995109,1,2,3,2
995172,1,2,6,4
1578985,1,3,1,7
3951556,1,5,4,5
828530,0,5,4,7
714171,2,4,28,37
745390,4,2,0,6
545549,0,4,5,3
4727361,1,5,2,7
722222,2,15,25,18
6534163,1,1,1,7
698036,1,4,10,6
1232060,1,1,13,7
6369471,1,4,12,1
557697,0,1,6,7
975317,25,10,26,34
1468213,4,3,7,25
3572040,2,1,2,5
1569158,0,5,14,8
6346830,1,2,4,5
714494,5,4,1,6
136750,5,8,4,8
1264007,2,2,3,6
211566,4,3,5,3
877806,1,2,1,11
54853,4,4,3,6
58932,1,4,4,2
4670387,2,4,7,0
6402258,2,5,6,6
2024444,1,70,39,14
5119796,1,46,40,3
6327296,0,16,13,1
1399601,1,15,12,4
6402318,1,8,12,7
2852142,3,40,68,21
6402282,1,9,15,7
6406788,0,35,30,3
76019,5,67,47,6
379177,1,4,22,12
374653,2,4,25,18
397779,7,5,3,11
739552,1,7,5,85
208026,1,2,7,2
6352054,2,4,10,7
1069014,2,0,7,6
1400500,1,3,4,2
531815,2,1,3,2
736604,4,2,4,10
87104,2,1,4,2
5839035,3,3,11,21
825668,2,1,5,22
131504,9,3,2,15
701163,1,6,2,1
776506,1,3,10,1
1300008,1,1,2,3
698528,1,1,7,2
806845,1,2,4,3
141537,3,2,5,8
703967,12,4,0,2
5600992,5,1,2,2
563450,1,3,2,2
653766,2,2,10,8
806055,1,1,4,5
698525,1,1,8,7
822969,1,3,5,5
467028,2,2,4,3
670838,0,3,1,7
385399,3,8,18,4
3783307,10,9,8,13
694236,3,10,7,13
379185,2,2,18,5
1595324,1,26,2,2
611072,3,23,18,70
423779,2,1,6,5
634007,1,1,5,4
1433950,1,20,1,6
177484,2,4,10,5
4874474,1,1,7,1
515475,3,0,8,7
593647,3,2,4,5
379193,1,5,15,8
134169,1,15,9,9
563517,2,2,2,3
551542,0,2,8,3
695071,2,10,7,12
124170,3,5,6,12
719709,0,32,2,1
445612,0,1,1,7
824236,0,5,1,3
126692,0,1,4,3
1311790,1,1,4,11
1217069,0,9,3,144
328626,2,2,27,6
388947,1,2,2,5
101909,7,0,5,34
49530,7,8,7,12
482512,5,3,0,3
1298424,4,8,7,13
6392502,0,3,2,4
1392125,0,2,4,5
374606,1,4,25,6
3873446,0,4,3,2
423829,1,2,7,2
374624,1,3,24,6
593625,1,1,2,5
445654,1,1,2,4
315746,2,2,3,3
445627,1,7,7,9
168164,1,6,9,5
593637,1,1,4,3
445648,1,1,3,4
445633,0,1,4,5
593659,3,1,6,8
593661,1,2,3,5
4055737,4,2,2,11
466601,3,2,1,6
1210410,0,12,2,0
4525867,0,2,4,10
338008,3,1,5,3
469543,4,1,2,8
905407,2,2,3,5
2135569,3,3,1,3
297454,0,6,10,15
882787,0,4,7,9
4244905,1,2,2,2
1490089,1,1,2,6
5022654,0,3,3,3
161083,1,2,4,6
195492,2,2,7,12
71478,1,2,2,5
1581613,2,1,0,6
241205,1,3,3,5
487600,3,0,0,11
415118,1,0,2,11
3068104,1,2,6,2
4720047,3,15,9,1
4644054,1,2,0,6
327553,2,1,9,8
1052718,0,0,5,7
896399,1,0,5,2
345274,2,1,2,3
1114692,1,1,0,12
967140,1,8,11,11
1245563,1,2,2,9
707577,2,1,3,3
444444,0,1,3,10
675892,0,5,6,7
870098,1,1,6,1
870246,0,1,10,2
290308,1,1,5,3
911850,1,0,4,5
406588,2,0,4,4
480038,1,1,0,9
909963,1,11,1,10
601316,0,3,6,4
558213,2,2,5,4
1334353,0,30,14,21
6403425,0,1,3,5
3357334,2,2,2,5
559038,2,6,11,29
403032,2,5,5,5
910838,1,5,12,4
6109488,2,2,3,1
660597,0,14,1,11
5838585,2,0,3,4
92841,3,7,10,7
81553,1,11,44,19
66688,0,3,10,9
1267073,1,1,0,14
67530,1,2,3,4
168312,3,1,3,6
168196,2,17,3,13
137776,2,1,5,11
445304,1,3,3,2
445325,0,3,4,2
643393,0,2,1,7
605383,2,4,3,4
911478,2,2,2,2
4340141,2,1,3,6
488644,5,32,13,8
344307,0,4,1,12
268080,1,2,7,6
168191,1,1,4,3
3976631,4,9,3,3
911496,2,3,9,5
498096,0,13,6,9
151565,3,10,17,17
364305,3,0,4,10
1142070,2,5,18,4
1802259,1,0,2,5
871387,1,8,4,12
150523,3,10,8,10
870715,0,2,2,3
1082494,5,2,7,14
6395369,1,2,4,5
4778294,1,3,6,2
6126073,0,6,2,2
1512203,0,3,3,2
2170427,0,1,3,4
137235,0,7,5,15
800240,0,1,3,5
1152388,0,0,6,7
2711794,6,1,9,23
5508748,3,7,2,3
356953,0,2,6,3
7222751,0,3,2,5
946952,0,1,5,8
606903,1,6,1,10
606225,4,2,1,11
948780,1,3,0,10
1418263,1,7,5,8
149431,1,0,3,4
815757,0,2,10,2
1560021,2,75,15,2
729812,1,0,6,16
2793626,0,1,4,5
2649162,6,6,17,43
4529043,0,0,4,6
1184909,4,2,5,4
124262,2,23,24,3
163411,1,14,3,5
163426,2,4,6,4
881671,1,16,5,16
685902,0,0,11,10
407543,1,4,3,11
6754524,5,6,10,48
6591720,2,14,7,8
540696,15,58,16,54
3965727,0,1,5,7
6785368,1,14,2,3
7225954,0,2,4,1
6534879,5,47,20,2
553916,0,2,5,49
6551682,1,17,32,2
7037926,0,2,8,3
6403793,0,1,12,38
971505,2,1,1,4
1468557,3,1,2,9
6965972,0,0,10,28
